customer_id	usage_date	features_used	minutes_spent	errors_reported
195	2024/01/11	API	90.15	1
187	2023/09/18	Dashboard	12.6	0
98	2023/11/20	API	25.7	0
117	2024/04/29	Upload	17.83	0
27	2023/08/16	Reports	48.26	error
6	2024/03/12	Upload	1.16	0
87	2023/06/05	Export	78.05	0
39	2024/04/01	Reports	59.76	error
152	2023/09/08	Upload	19.18	0
90	2024/06/04	Alerts	18.36	error
190	2024/06/11	Upload###	77.19	0
184	2024/05/07	Export	19.4	0
178	2024/03/25	Alerts	73.96	0
59	2024/01/19	Dashboard	66.13	1
92	2024/03/08	Reports	34.93	0
196	2023/08/06	API	11.36	1
20	2024/06/15	API###	17.05	0
14	2024/01/03	Dashboard	47.68	0
60	2024/03/12	Alerts	73.36	0
159	2023/07/02	Alerts	28.42	0
111	2024/01/05	Export###	15.08	0
33	2023/10/23	Export	13.23	2
88	2023/11/11	Reports	77.51	0
176	2024/04/19	Upload###	35.0	0
74	2023/06/17	API	67.79	error
93	2023/12/25	Alerts	19.81	0
116	2023/12/06	Alerts	62.13	0
17	2023/12/07	Alerts	63.86	1
90	2023/12/08	Reports	14.11	0
64	2023/10/07	Alerts	30.48	0
65	2024/01/23	Alerts###	67.49	error
16	2024/06/28	Dashboard	15.45	0
10	2023/09/15	Dashboard	32.35	0
106	2024/03/10	API	63.78	0
196	2023/07/17	Alerts	0.0	0
140	2023/06/07	Export	44.82	0
94	2024/01/16	Dashboard	73.15	error
185	2023/07/26	Reports	67.77	0
51	2024/02/16	Dashboard	74.83	0
14	2024/01/23	Upload	72.07	error
13	2023/10/26	Reports	28.18	0
126	2023/11/01	API	29.16	0
181	2023/09/09	Dashboard###	38.94	1
90	2024/02/28	Export	94.58	0
181	2024/01/06	Export	75.95	error
31	2024/03/14	Dashboard	2.73	0
199	2023/09/11	Export	11.06	1
113	2023/10/09	Alerts	71.62	0
39	2023/07/11	Reports	22.15	0
36	2024/05/24	Alerts###	36.01	error
69	2023/12/24	Alerts	23.11	0
85	2024/04/16	Export###	66.11	error
30	2023/06/26	Alerts	54.98	1
32	2023/10/08	Dashboard###	5.01	3
150	2023/09/29	Export	83.97	1
184	2024/03/15	Upload	65.03	1
70	2024/03/20	Dashboard	36.01	1
182	2023/07/04	Reports	7.93	error
157	2024/04/07	Export###	49.96	0
166	2024/04/02	Alerts	45.38	1
156	2024/02/26	Alerts	92.27	1
51	2024/01/24	Export	19.1	1
107	2023/12/13	Export	45.33	0
106	2023/12/13	Dashboard	0.56	0
13	2024/02/04	Alerts	34.66	0
45	2024/06/25	Reports	45.37	0
177	2024/02/19	Upload	67.61	1
146	2023/07/29	Export	48.88	error
183	2023/10/14	API	34.6	1
170	2023/08/11	Dashboard	36.55	error
118	2024/03/03	API	65.43	2
41	2024/05/04	Upload	69.78	0
170	2024/04/17	Reports	29.03	2
140	2023/07/13	API	66.12	0
158	2024/03/19	Export	19.75	0
200	2024/03/26	Alerts	26.08	1
22	2024/01/14	Dashboard	14.22	0
161	2024/03/27	Reports	63.22	1
19	2024/03/06	Alerts	91.17	1
36	2023/08/22	Dashboard	51.24	1
92	2024/02/23	Export	69.63	3
113	2024/02/15	Reports	17.65	error
45	2023/07/02	Dashboard	25.9	error
122	2023/11/11	Alerts	55.44	0
47	2023/09/05	Alerts	33.42	0
104	2023/07/17	Upload	75.46	0
131	2024/02/11	Upload	50.8	0
43	2024/04/03	Upload	46.79	0
39	2024/01/24	Upload	43.26	0
172	2024/01/31	Upload	78.83	0
151	2023/11/29	API	17.25	1
23	2024/03/24	Alerts	31.49	2
127	2024/03/09	Upload	28.52	0
173	2024/05/19	Export	19.94	0
97	2023/11/29	Dashboard	58.56	0
169	2024/05/09	Upload	5.29	0
12	2024/04/05	Alerts	87.61	0
157	2023/12/10	Alerts	20.33	0
157	2024/01/06	Dashboard	14.19	1
39	2023/07/04	Alerts###	73.93	1
27	2023/12/15	API	29.32	0
149	2024/06/24	API	60.08	1
139	2024/03/06	API###	62.97	1
200	2023/09/22	Reports	70.6	1
129	2023/09/25	Export###	43.24	0
67	2023/12/20	Alerts	38.37	0
135	2024/01/14	Export	39.19	1
160	2023/07/03	Dashboard	67.34	0
29	2024/03/27	Upload	15.0	1
154	2024/04/23	API	110.81	0
183	2023/12/26	Dashboard	43.11	0
105	2023/06/01	Reports	31.56	1
66	2023/11/12	Export	64.39	0
200	2024/05/24	Dashboard	114.34	0
72	2024/06/19	Reports	38.41	0
158	2023/07/20	Alerts	35.4	error
50	2024/05/22	Reports	25.48	0
107	2023/12/23	Dashboard	35.2	1
192	2023/07/04	Export	7.08	0
138	2024/03/20	Export	74.04	0
187	2023/06/02	Alerts	47.62	0
25	2023/10/18	Dashboard	7.74	0
27	2023/09/24	Reports	14.12	0
161	2023/12/10	Reports	92.25	0
138	2024/04/12	API	83.21	1
179	2024/04/12	Export	21.21	0
98	2024/03/17	Reports	90.8	0
84	2023/11/22	Export	102.08	0
169	2023/06/26	Dashboard	129.73	1
154	2024/05/13	API	34.37	1
123	2023/12/02	API	5.4	0
178	2023/06/23	Reports	37.84	2
109	2024/05/15	Upload	80.12	0
138	2024/06/20	Export	4.66	2
81	2023/10/06	Alerts	9.17	0
26	2024/02/19	Export	14.62	1
15	2023/12/12	Alerts###	35.04	error
168	2024/04/29	Export	15.29	1
136	2024/03/24	Reports	41.04	0
97	2023/12/10	Upload	62.25	0
190	2024/03/12	Export	15.01	1
13	2023/11/15	Alerts	29.53	error
80	2023/11/09	Alerts	82.65	2
114	2023/11/22	Export	65.6	1
79	2024/06/28	Reports	34.86	0
130	2024/04/07	Dashboard	45.07	0
95	2023/10/11	Alerts	36.76	0
163	2023/09/03	Alerts	31.28	0
28	2023/12/21	Upload	24.33	2
59	2023/06/28	Dashboard	59.03	1
42	2023/09/04	Dashboard	53.98	0
196	2024/01/18	Alerts	67.27	1
169	2024/01/29	Reports	17.81	1
157	2023/07/05	Alerts###	49.26	error
72	2024/05/29	Dashboard	54.41	1
129	2023/10/07	Export	0.46	0
16	2023/06/04	Export###	72.29	0
133	2023/12/20	Alerts	42.31	0
33	2023/09/09	Dashboard	35.98	1
92	2024/01/14	Dashboard	9.64	0
35	2024/06/02	Alerts	1.68	0
164	2024/01/04	Dashboard	58.35	1
43	2023/06/28	API	45.7	3
195	2024/02/01	Reports	94.63	0
151	2024/06/08	Alerts	36.89	0
119	2024/03/10	Reports	3.31	1
95	2023/10/14	Export	104.19	0
172	2024/03/12	Upload	66.64	0
65	2023/12/03	Reports###	90.15	0
110	2023/10/09	Reports	68.46	1
120	2023/11/21	Upload	28.23	0
20	2023/07/28	API	31.19	2
183	2024/01/16	Reports	92.92	0
189	2024/06/09	Alerts	64.34	0
22	2024/01/17	Alerts	47.4	1
53	2023/10/03	Upload	54.63	1
191	2023/08/25	Alerts	47.57	0
143	2024/03/02	Alerts	6.47	0
122	2023/11/29	Upload###	42.81	0
18	2024/04/06	Alerts	101.68	0
66	2023/11/16	Upload	52.15	error
156	2023/09/26	Reports	19.78	0
38	2023/10/15	Export	58.78	1
59	2023/11/04	Dashboard###	36.16	1
180	2024/04/20	Upload	54.55	error
102	2024/01/12	Alerts	77.87	2
18	2024/01/04	Reports	23.78	0
66	2024/05/09	Reports	111.3	0
137	2023/09/16	Export	54.81	0
122	2024/04/04	Export	19.95	0
142	2023/07/25	Dashboard	44.01	1
186	2024/05/08	Reports	29.89	1
38	2024/03/01	Alerts	48.05	1
66	2024/03/02	Upload	89.94	1
149	2024/01/04	Export	41.59	1
196	2024/05/19	Export	43.32	0
81	2024/02/02	Export	54.34	1
27	2023/10/19	Alerts	38.76	1
60	2023/06/19	Dashboard	67.66	0
139	2024/06/17	Alerts	39.09	0
34	2023/09/13	Export	44.23	0
42	2024/02/22	API	19.85	0
39	2023/07/28	Upload	46.25	0
101	2023/08/20	Export	10.68	0
132	2023/06/26	Upload	102.77	1
43	2023/08/14	Dashboard###	11.9	0
48	2023/09/26	API	1.59	error
178	2024/02/23	Alerts	2.89	1
12	2023/06/16	Export	38.93	1
143	2024/05/12	Alerts	39.5	0
141	2023/07/13	Reports	37.19	2
24	2023/10/26	Dashboard	56.12	0
142	2023/10/27	Reports	48.79	0
22	2024/03/28	Export	2.42	0
71	2024/01/02	Export	17.75	0
80	2023/12/27	Export	30.71	1
26	2023/06/18	Dashboard	47.37	1
5	2024/01/21	Alerts	36.36	error
72	2023/11/16	Upload	50.49	2
20	2023/11/17	Dashboard	15.25	error
111	2024/05/08	Alerts	58.05	error
4	2024/04/27	Alerts	12.62	0
23	2024/05/28	Dashboard	79.93	1
58	2023/10/23	Dashboard	72.77	0
26	2023/12/22	Export	99.31	1
69	2024/06/30	Export	56.98	0
4	2023/12/06	Export	17.17	1
141	2023/09/12	Reports	49.62	1
186	2024/03/17	Export	24.08	1
156	2024/01/22	Dashboard	79.14	0
143	2024/03/11	Export	41.19	0
121	2024/02/26	Upload	0.46	0
158	2023/07/08	Reports###	64.81	0
110	2023/09/01	Reports	40.58	error
117	2023/12/11	Dashboard	46.26	1
6	2023/07/15	API	124.1	1
92	2024/01/19	Upload	58.07	1
48	2023/12/12	Dashboard	49.99	error
2	2024/06/24	Export	26.88	0
19	2024/01/23	Reports	24.63	0
31	2024/01/22	Alerts	10.28	1
172	2024/06/17	API	14.43	1
48	2023/07/09	Dashboard	78.2	0
166	2024/03/09	API	57.44	0
152	2023/12/24	API	7.71	2
37	2024/04/04	Alerts	6.93	0
116	2023/06/28	Upload	18.33	1
68	2024/06/04	Upload	40.21	0
27	2024/03/10	Reports	39.53	2
12	2023/11/11	Alerts	105.75	0
148	2023/08/12	API	38.92	1
1	2024/05/29	Export###	50.24	2
17	2024/04/19	Alerts	36.81	1
88	2023/12/27	Reports	62.55	1
55	2023/08/09	Reports	53.44	0
46	2024/02/13	API	99.98	0
185	2023/10/22	Dashboard	17.74	0
167	2024/02/20	API	63.12	0
116	2023/10/02	Dashboard	26.1	0
100	2024/03/04	Reports###	22.98	error
90	2024/03/14	Upload	43.46	2
24	2023/07/30	Export	2.44	error
46	2024/01/24	Dashboard	52.91	0
81	2023/09/04	Alerts	28.24	1
191	2023/12/03	API	9.35	1
113	2023/06/28	Export	14.85	error
119	2023/07/07	Alerts	11.74	2
2	2024/02/03	Reports	51.1	0
168	2023/07/15	Export	46.16	0
183	2023/11/15	Upload	68.64	0
37	2024/03/17	Export	25.04	1
147	2023/09/18	Alerts	54.61	0
72	2024/01/28	Dashboard	28.7	0
160	2024/06/04	Export	82.92	1
52	2023/11/07	Export	79.84	0
186	2023/07/07	Dashboard	31.9	error
91	2024/03/14	Upload	93.0	0
47	2023/07/06	Alerts	90.85	1
187	2023/12/02	Alerts	47.98	0
62	2023/11/20	API	44.79	error
70	2024/03/06	Alerts###	46.62	2
50	2024/03/28	Export	5.21	1
65	2023/11/01	Export	35.59	4
46	2023/11/10	API	37.21	1
162	2023/10/31	Alerts	111.19	0
85	2023/11/19	Dashboard	47.39	0
71	2024/05/26	Dashboard	28.79	0
86	2023/11/28	Dashboard	20.96	0
53	2024/03/16	API	63.37	error
9	2024/03/03	Reports	1.78	1
11	2024/02/08	Upload	63.69	0
171	2024/04/03	Dashboard	64.25	error
22	2023/07/22	Alerts	54.0	1
25	2024/04/03	Upload###	40.66	0
76	2024/05/26	Alerts	89.56	error
180	2023/08/30	API	16.42	0
159	2023/12/07	API	110.02	0
69	2024/05/23	Dashboard	11.68	2
22	2024/05/07	API	37.34	0
145	2023/11/30	Dashboard###	52.45	1
195	2024/05/24	Dashboard	37.6	0
55	2024/06/03	API	67.05	0
168	2024/05/17	Upload	16.34	1
159	2023/11/21	Dashboard	27.63	error
127	2023/07/22	Alerts	72.42	0
119	2024/03/31	Export###	15.39	1
191	2024/03/29	Upload	4.07	error
60	2024/05/07	Dashboard###	36.93	0
74	2024/05/12	Export	45.6	0
185	2023/06/07	API	33.01	0
1	2023/10/21	Reports	32.72	error
55	2024/01/06	Dashboard	13.32	0
195	2023/10/24	Dashboard	80.11	0
158	2023/07/19	API	28.6	0
158	2024/04/11	API	55.25	0
195	2024/06/19	API	56.82	1
88	2023/08/15	Dashboard	39.32	error
16	2023/12/26	Alerts	42.41	0
165	2023/06/10	Alerts	6.42	1
141	2023/07/01	Dashboard	22.55	0
123	2023/10/13	Dashboard	0.7	0
123	2024/02/12	Reports	76.73	0
56	2024/05/05	API	29.04	1
149	2024/05/23	Reports	33.34	error
101	2024/02/07	Alerts	118.8	0
41	2023/11/19	Reports###	68.44	0
90	2023/06/06	Dashboard	19.07	1
81	2023/10/09	API	79.07	0
28	2024/01/22	Export	100.26	0
161	2023/09/04	Upload	48.34	0
39	2023/09/21	API	12.4	0
18	2023/06/08	Upload	63.6	1
165	2024/01/02	Upload###	69.15	1
164	2024/06/26	Export	110.71	0
65	2023/10/03	Dashboard	68.48	0
23	2023/12/14	Alerts	56.25	0
158	2023/06/04	Reports	58.76	0
117	2023/11/19	Export	89.03	1
116	2023/11/13	Export	69.94	error
152	2024/06/12	Export	68.94	1
102	2023/06/24	API	2.27	0
172	2023/08/31	Dashboard	102.35	0
95	2023/11/29	Export	17.92	0
119	2023/06/13	Upload	125.95	error
114	2023/07/29	Dashboard	88.45	2
58	2024/05/31	Export###	65.54	2
180	2023/08/26	Dashboard	38.24	0
170	2023/08/27	Dashboard	9.34	0
32	2024/02/23	Export	90.55	0
176	2023/12/05	Export	60.19	0
29	2024/02/13	Alerts	32.13	1
141	2024/03/08	Dashboard	69.23	1
146	2024/06/18	Alerts	68.64	0
181	2024/05/19	Dashboard	58.84	1
182	2023/06/26	Reports	75.94	0
196	2024/05/24	Export	56.65	error
97	2024/04/07	API	66.71	3
45	2024/02/16	Reports	37.21	1
14	2024/05/02	Dashboard	44.56	0
185	2024/06/21	Alerts	52.81	error
142	2023/09/18	Export	14.7	0
59	2023/08/09	Upload	54.97	error
23	2023/10/21	Reports	47.22	0
55	2024/06/09	API	47.9	1
192	2023/07/27	Dashboard	0.22	1
93	2024/03/22	Export	28.3	0
173	2023/08/04	Upload	21.36	error
10	2024/04/20	API	51.33	0
183	2024/05/22	API	28.07	1
184	2024/01/11	Alerts	27.22	0
179	2023/07/23	API	62.68	2
199	2024/06/23	API	10.27	0
13	2023/12/26	Reports	27.32	error
15	2023/11/24	Upload	57.37	0
113	2024/01/20	Alerts	52.49	2
25	2024/04/08	Export	28.22	0
176	2023/06/12	Upload	4.07	1
107	2024/05/15	Upload	17.15	error
77	2023/12/11	Export###	48.05	1
150	2024/06/18	Export	54.19	0
8	2023/10/13	API	124.61	1
71	2023/07/05	Export	80.68	0
146	2023/07/12	API	56.88	0
4	2024/02/12	Dashboard	41.48	1
95	2023/12/31	Alerts	59.84	1
11	2023/12/14	API	3.42	1
22	2024/03/19	Export	58.3	2
16	2023/11/03	Export	50.46	0
66	2023/11/01	Upload###	41.68	0
101	2023/09/09	Upload	66.23	0
184	2023/09/24	Export	10.31	error
166	2024/04/05	Alerts	121.24	0
44	2023/12/15	API	40.61	0
23	2023/10/30	API	75.19	0
171	2023/08/10	Upload	27.65	1
179	2023/11/12	Reports	53.85	0
132	2024/02/18	Upload	58.44	error
189	2024/02/08	Export	54.74	1
190	2024/04/14	Alerts	38.88	1
80	2024/05/30	Dashboard	9.62	1
98	2023/10/13	API	32.99	0
62	2023/08/08	Upload	10.07	1
118	2023/09/04	Reports	36.36	1
61	2023/09/24	API	49.51	3
9	2024/05/19	API	21.13	0
94	2024/05/08	Export	86.98	error
185	2023/10/15	Reports	8.14	1
100	2024/05/19	Export	38.72	0
117	2023/12/23	Export	64.96	1
69	2024/06/04	Upload	111.29	0
62	2024/01/10	Reports	53.09	2
70	2023/12/19	Alerts	41.09	0
129	2023/12/13	Dashboard	68.36	0
33	2023/07/11	API	11.33	0
138	2024/05/23	Dashboard	55.13	0
159	2023/11/04	Export	65.27	0
195	2023/12/22	Export	6.12	1
96	2024/03/21	Alerts	39.67	2
47	2023/07/28	API###	8.73	1
71	2023/08/09	API	28.02	0
31	2023/10/15	API	31.01	1
74	2023/06/27	Upload	32.25	0
150	2023/09/09	API	111.43	2
107	2023/07/30	Reports	4.57	0
55	2024/06/02	Dashboard	102.38	0
169	2024/06/29	Alerts	5.25	1
175	2023/06/10	Dashboard	12.41	1
32	2024/02/09	Export	60.05	1
37	2023/08/01	Dashboard	93.93	0
24	2024/03/12	Reports	23.01	1
169	2023/10/22	Upload	8.4	0
130	2024/01/22	Reports	76.93	0
174	2024/02/11	Dashboard	101.85	0
42	2024/04/27	Upload###	37.11	0
88	2024/06/14	API	76.45	1
116	2023/08/07	Export	19.85	1
105	2023/09/05	API	52.13	1
16	2024/04/26	Dashboard	59.39	0
92	2023/08/18	Alerts	79.47	error
95	2023/11/14	Upload	26.29	0
10	2023/06/13	API	37.99	0
187	2023/08/05	Dashboard	51.06	0
170	2023/09/08	Dashboard	7.34	1
59	2024/03/20	Upload	13.34	0
56	2024/06/25	Alerts	37.3	0
23	2024/02/09	API	29.82	1
51	2023/12/11	Export	82.99	0
133	2023/12/18	API	66.3	error
166	2023/09/04	Export	60.58	0
64	2023/11/24	API	70.25	2
91	2024/05/03	Upload	37.9	0
44	2023/08/17	Upload	38.68	1
59	2024/05/24	Export	46.82	0
156	2023/08/29	Dashboard	102.79	2
177	2024/05/21	API	31.95	0
59	2024/01/03	Alerts	35.65	0
9	2024/01/27	Alerts	60.81	error
118	2023/06/24	Export	45.23	0
31	2024/06/26	Export	54.16	0
52	2023/12/13	Dashboard	68.67	1
40	2023/12/20	Dashboard	32.96	0
142	2023/09/22	Export	66.29	1
47	2024/05/27	Dashboard	45.04	0
162	2024/01/09	Upload	24.79	1
67	2023/12/24	Alerts	58.38	1
68	2023/08/07	API	6.67	1
56	2024/05/19	API	40.65	0
183	2024/02/16	Dashboard	57.17	0
75	2023/10/08	API	22.67	0
190	2024/03/16	API	57.93	1
176	2024/04/19	API	59.24	0
104	2023/06/30	Alerts	37.39	0
87	2023/09/17	Reports	17.17	1
63	2024/04/21	Upload	48.05	0
18	2024/04/27	Dashboard	88.64	0
176	2024/02/07	Reports	4.09	1
125	2024/05/08	Reports	70.41	0
79	2024/06/30	Dashboard	27.85	1
4	2024/05/03	Dashboard	31.91	1
103	2024/05/04	Dashboard	76.44	0
103	2023/09/26	Export	32.77	0
94	2023/12/15	Dashboard	35.66	0
122	2023/06/24	Reports	85.58	1
45	2024/04/16	Upload	57.43	error
185	2023/10/16	Dashboard	22.78	0
173	2023/11/23	Reports	29.83	error
172	2023/07/17	Export	31.23	0
55	2024/03/29	Reports	62.45	1
48	2023/07/01	Alerts	118.91	0
5	2023/10/08	API	41.73	1
4	2023/07/07	Export	21.3	1
35	2024/06/08	Upload	65.78	0
52	2024/03/19	API	8.1	1
159	2023/12/24	Alerts	28.71	0
104	2023/06/19	Export	90.46	0
19	2023/08/24	Alerts	79.39	0
21	2024/04/04	API	83.24	0
173	2024/06/26	Dashboard	10.93	1
148	2024/02/27	Export	23.4	0
108	2023/11/28	API	66.21	2
162	2024/05/16	Export	60.15	1
80	2023/09/12	Dashboard	98.74	0
98	2023/11/16	Reports	21.09	1
173	2024/06/06	Export	38.38	0
32	2023/08/14	Dashboard	100.2	0
91	2023/06/13	Reports	71.96	0
73	2024/03/15	Upload	80.88	0
123	2023/06/04	Upload###	70.16	2
144	2024/01/24	Alerts	98.35	0
196	2024/01/09	Alerts	64.2	1
152	2024/01/17	Reports	15.54	error
52	2023/12/15	Reports	24.4	0
66	2023/11/17	Dashboard###	79.39	1
81	2024/05/23	API	83.21	error
190	2023/12/15	Reports	77.74	0
119	2024/01/12	Dashboard	43.26	2
167	2023/12/01	API	83.25	0
83	2023/09/14	Dashboard	119.22	0
185	2023/06/05	API	35.15	2
136	2023/08/22	Alerts	40.92	1
77	2023/09/29	Dashboard	106.12	1
135	2024/04/13	Export	49.41	2
157	2023/12/19	Reports	40.2	2
112	2023/10/05	Reports	65.28	1
75	2024/06/16	API	115.37	0
19	2023/11/04	Export	3.0	0
155	2024/03/28	API	92.76	2
181	2023/10/11	Reports	27.37	0
148	2023/10/17	Alerts	97.33	2
174	2024/05/02	Upload	64.91	1
13	2024/03/30	Reports	2.79	0
186	2024/01/31	Upload	6.18	0
172	2024/02/28	Upload	56.14	2
70	2023/07/22	API	18.58	0
195	2024/03/19	Alerts	73.85	0
30	2024/02/01	Dashboard	69.63	2
133	2023/11/26	API	48.54	0
106	2023/12/07	Reports	17.99	0
200	2023/08/04	Dashboard	38.02	error
72	2024/03/17	Alerts	66.82	0
17	2023/08/15	Upload	53.78	0
8	2023/08/12	Upload	11.41	0
200	2023/07/29	API	51.21	1
101	2023/11/30	Export	37.82	0
85	2024/03/25	Reports	89.16	0
1	2024/03/11	Alerts	68.86	error
147	2024/04/08	API	48.93	0
93	2024/03/09	Reports	71.55	2
102	2023/12/16	API	42.02	0
139	2024/03/08	Reports###	36.83	0
47	2023/09/06	Alerts	71.43	2
35	2023/06/18	API	61.22	2
47	2023/10/14	Alerts	30.08	1
78	2023/09/27	Upload	53.82	0
130	2024/06/14	Upload	82.54	0
139	2023/06/15	Dashboard	86.29	0
167	2023/11/08	Upload	100.72	2
72	2023/12/13	Export	8.21	1
168	2023/07/16	Upload	21.36	0
74	2023/07/03	Alerts	64.71	1
78	2023/09/15	Reports	68.28	0
94	2023/06/25	API	60.43	0
72	2024/01/03	Alerts	57.46	0
87	2024/06/08	API	60.88	0
40	2024/04/15	API###	64.68	error
85	2023/12/23	Export	100.69	0
3	2023/09/26	Dashboard	63.88	2
120	2024/01/12	Dashboard	36.03	1
110	2024/01/20	Reports	34.07	error
110	2023/08/12	Alerts	105.75	0
81	2023/10/06	Upload	46.9	0
95	2023/09/16	Dashboard	36.72	0
60	2024/06/11	Export	29.58	1
125	2023/08/27	API###	71.93	1
34	2023/06/24	API	20.52	2
149	2024/06/14	Dashboard	10.39	0
42	2024/05/04	API	18.99	1
15	2024/01/11	Upload	44.11	3
170	2024/03/06	Alerts	54.39	1
122	2024/04/24	Upload	46.97	2
67	2023/12/29	Dashboard	97.91	1
47	2023/10/14	Dashboard	70.89	1
59	2024/03/01	Alerts	82.28	0
162	2023/08/15	Reports	93.53	0
47	2023/08/19	Reports	16.75	0
150	2024/05/18	Reports	54.24	1
73	2024/05/30	Reports	66.2	0
38	2023/10/05	Alerts	44.43	0
147	2024/06/28	Dashboard	87.61	error
22	2023/07/15	Dashboard	62.76	3
132	2023/06/22	API	42.89	0
142	2023/12/30	Upload	36.39	1
19	2024/01/19	Dashboard	32.37	1
178	2023/06/19	Upload	1.81	0
91	2023/07/24	Export	40.49	2
178	2023/11/29	API	25.11	0
196	2023/07/27	Alerts	53.88	0
127	2023/12/16	Upload	49.06	0
117	2023/09/02	API###	59.14	0
39	2023/08/13	Dashboard	83.16	1
83	2024/05/16	Reports	139.49	1
50	2023/09/08	Upload	78.17	0
51	2023/09/12	Reports	58.9	0
5	2023/11/04	Export	35.01	0
154	2024/03/24	Reports###	62.0	0
43	2023/06/06	Reports	25.55	0
130	2024/05/16	Reports	74.43	0
81	2023/09/06	Upload	33.39	2
180	2023/09/02	Alerts	55.16	0
41	2024/04/02	Upload	41.15	0
48	2024/01/18	Alerts	35.93	0
41	2023/12/01	Export	60.93	0
103	2023/11/26	Export	11.3	2
35	2023/06/15	Upload	106.37	0
41	2023/08/17	Export	41.5	error
197	2023/12/28	API###	51.43	0
81	2024/06/22	Upload	48.96	0
112	2023/10/04	Alerts	19.39	0
166	2023/12/27	API	12.97	0
171	2024/06/26	API###	15.67	2
86	2024/05/05	Reports	22.87	error
172	2024/03/09	Reports	13.51	1
28	2023/09/23	Upload	61.74	1
12	2023/10/18	Export	11.62	0
181	2023/08/20	Dashboard	12.37	error
39	2023/07/19	API	41.28	1
76	2024/02/17	Upload	4.46	0
96	2024/03/02	API	36.0	0
138	2024/02/11	Alerts	34.01	error
196	2024/03/25	Dashboard	50.3	0
138	2023/06/30	Alerts	49.24	3
35	2024/05/10	Dashboard###	68.81	0
146	2024/02/13	Alerts	59.29	0
63	2023/11/08	Export	40.4	0
100	2024/04/22	Alerts	40.64	0
192	2023/11/07	Upload	55.42	0
34	2023/09/20	Reports	39.03	2
37	2024/06/01	Alerts	50.54	0
50	2023/09/02	Dashboard	16.85	error
73	2023/08/23	Export	28.61	1
29	2023/10/23	Upload	10.11	0
146	2024/06/30	Upload	34.28	error
158	2024/01/15	API	34.99	2
157	2024/03/31	Export	72.19	0
25	2024/04/29	API	36.01	0
189	2024/03/08	Dashboard	75.4	0
109	2023/12/27	Dashboard	83.8	0
181	2023/06/02	Dashboard###	57.66	0
192	2023/08/22	Export	49.1	0
49	2023/07/20	Dashboard	51.89	error
46	2023/10/17	API	33.27	1
141	2024/05/29	Dashboard	89.38	0
42	2023/12/31	Export	28.12	1
197	2024/04/09	Dashboard	93.14	2
179	2024/01/08	API	35.78	1
63	2023/09/25	API	86.07	1
53	2024/02/12	Export	24.65	0
53	2023/09/18	Alerts	26.58	1
130	2023/11/20	Upload	11.33	0
139	2024/06/19	Alerts	74.18	0
64	2024/01/09	Export	41.11	0
1	2023/07/09	API	44.26	1
41	2023/09/11	API	24.45	1
173	2024/03/03	Export	69.04	0
48	2024/01/23	Upload	10.27	0
136	2024/01/31	Reports	49.48	1
180	2023/06/11	Alerts	54.15	0
99	2023/07/19	Upload###	79.44	0
186	2023/12/07	Export	30.63	0
138	2024/02/23	Dashboard	49.46	0
64	2024/06/29	Dashboard	6.02	1
114	2023/12/27	Dashboard	22.96	1
29	2023/11/28	Export	13.93	1
165	2023/10/05	Export	71.43	1
128	2023/08/31	Upload	53.86	0
188	2023/08/17	Upload	24.62	0
103	2024/02/29	Alerts	59.68	1
91	2024/03/21	Dashboard	9.61	1
79	2024/04/11	Export	68.22	2
42	2023/11/23	Reports	44.78	0
112	2024/04/17	Upload###	35.95	0
77	2023/08/09	Export	0.47	error
69	2024/04/17	Alerts	36.52	1
109	2024/03/29	Reports	43.5	1
159	2023/12/20	Alerts###	50.1	error
153	2024/01/21	Reports	43.94	0
144	2023/11/28	Upload	7.34	2
104	2023/10/20	Dashboard	24.29	0
156	2024/02/14	Reports	0.53	1
74	2024/01/21	Export	79.55	0
103	2024/06/10	Export	14.06	1
98	2023/10/28	Export	65.05	0
81	2023/06/06	Export	18.1	1
101	2023/06/06	Reports	62.2	0
9	2023/08/23	Alerts	55.97	0
102	2023/12/22	Reports	79.9	0
5	2024/03/05	API	9.12	0
92	2024/02/22	Dashboard	53.23	error
139	2024/03/20	Export	13.03	1
11	2023/11/16	Alerts	5.51	1
142	2023/09/30	Export	86.27	0
191	2023/07/25	Export	32.88	0
61	2023/06/08	API	41.07	0
95	2023/06/07	Dashboard###	27.67	error
89	2024/06/03	Alerts	55.23	0
152	2024/04/01	Reports	67.31	error
92	2023/12/16	Reports	81.49	1
145	2023/09/07	Alerts	49.67	0
76	2024/01/08	Alerts	35.73	0
123	2024/06/04	Dashboard	41.66	1
42	2023/12/30	Upload	67.0	error
162	2024/06/19	API	86.34	0
32	2023/06/25	API	58.0	1
65	2023/08/07	Export	22.7	error
124	2023/10/19	Upload	48.58	1
103	2023/12/09	API	23.13	error
37	2023/08/04	Dashboard	50.97	2
153	2024/01/10	Alerts	81.37	1
197	2023/08/31	API	76.87	1
156	2023/06/05	Reports	35.29	0
166	2024/05/03	Reports	70.03	error
128	2023/11/05	Alerts	60.66	0
74	2024/05/16	Reports	42.5	0
112	2023/11/15	API	86.32	0
60	2024/02/29	API	65.45	0
21	2023/08/10	Reports	45.42	1
27	2023/08/25	Upload	70.0	1
15	2023/06/02	Upload	62.94	0
48	2023/07/17	Dashboard	52.32	0
61	2024/04/23	API	53.22	1
41	2024/01/04	Reports	62.16	0
